40.804855 -73.951619
40.782098 -73.9485
40.759457 -73.983162
40.704921 -74.002122
40.763939 -73.961117
40.732218 -74.002087
40.704864 -73.983232
40.754974 -74.005206
40.809395 -73.948465
40.750319 -73.97058
40.809452 -73.967355
40.732275 -74.020978
40.764054 -73.998898
40.741297 -73.995779
40.741355 -74.014669
40.72762 -73.986351
40.750434 -74.008361
40.772961 -73.935918
40.732103 -73.964306
40.714001 -73.995814
40.695784 -73.98954
40.791178 -73.942191
40.736758 -73.998933
40.791121 -73.923301
40.723023 -73.970614
40.745895 -74.011515
40.818532 -73.961047
40.7367 -73.980042
40.718598 -74.01155
40.80474 -73.913838
40.768536 -73.976853
40.795775 -73.957928
40.786581 -73.926455
40.700381 -74.005276
40.777673 -73.989435
40.791293 -73.979973
40.700324 -73.986386
40.782156 -73.96739
40.727678 -74.005241
40.736643 -73.961152
40.750262 -73.951689
40.763882 -73.942226
40.809337 -73.929574
40.773019 -73.954808
40.718483 -73.973769
40.723081 -73.989505
40.741182 -73.957998
40.759514 -74.002052
40.718541 -73.992659
40.782041 -73.929609
40.759399 -73.964271
40.813992 -73.964201
40.723138 -74.008396
40.79566 -73.920147
40.709461 -73.998968
40.768479 -73.957963
40.804797 -73.932729
40.777616 -73.970545
40.804913 -73.97051
40.773134 -73.992589
40.73216 -73.983197
40.709519 -74.017858
40.800315 -73.954773
40.754802 -73.948535
40.777501 -73.932764
40.795718 -73.939037
40.8002 -73.916992
40.768594 -73.995744
40.704979 -74.021013
40.750377 -73.98947
40.768421 -73.939072
40.745837 -73.992624
40.800258 -73.935883
40.74124 -73.976888
40.782213 -73.986281
40.745722 -73.954843
40.74578 -73.973734
40.786696 -73.964236
40.786638 -73.945346
40.777558 -73.951654
40.763997 -73.980007
40.727563 -73.96746
40.800373 -73.973664
40.795833 -73.976818
40.714058 -74.014704
40.773076 -73.973699
40.754859 -73.967425
40.759342 -73.94538
40.713943 -73.976923
40.709404 -73.980077
40.791235 -73.961082
40.736815 -74.017823
40.754917 -73.986316
40.786753 -73.983127
40.813935 -73.945311
40.723195 -74.027286
40.709576 -74.036749
40.727735 -74.024132
40.714116 -74.033595
40.718656 -74.03044
